"group","horizon","beta_slack","se_slack","beta_exp","se_exp","pval_diff","fs_f_stat","n","ci90_lo_slack","ci90_hi_slack","ci90_lo_exp","ci90_hi_exp","ci68_lo_slack","ci68_hi_slack","ci68_lo_exp","ci68_hi_exp"
"HR",2,2.63757021990536,1.57267148073885,-1.71595800954842,1.8662485632652,0.0744280181910662,16.7533764250603,94,0.0505256340899498,5.22461480572076,-4.78593689611968,1.35402087702283,1.06489873916651,4.2102417006442,-3.58220657281362,0.150290553716775
"HR",3,4.09794385698978,1.94976018271354,-1.53079240006187,2.50708989187332,0.0750805485448374,10.4389469771285,93,0.890588356426009,7.30529935755356,-5.65495527219348,2.59337047206973,2.14818367427624,6.04770403970332,-4.03788229193519,0.976297491811443
"HR",4,3.77350175854483,1.84239078086678,-1.6589283043612,2.4447799070086,0.0705946672428731,9.38636490031604,92,0.742768924018978,6.80423459307067,-5.68059125139036,2.36273464266795,1.93111097767805,5.6158925394116,-4.10370821136981,0.785851602647401
"HR",5,3.19529329819666,1.89683874998777,-2.12413040723158,1.98710722824817,0.0414926734242728,10.61515291326,91,0.0749935544667748,6.31559304192654,-5.39292179769982,1.14466098323667,1.29845454820889,5.09213204818443,-4.11123763547975,-0.137023178983404
"HR",6,3.95893370255312,1.86499831354545,-0.571260068877763,2.06884314104794,0.0726921333813846,9.20564522726345,90,0.891011476770858,7.02685592833538,-3.97450703590163,2.8319868981461,2.09393538900767,5.82393201609857,-2.64010320992571,1.49758307217018
"HR",7,3.92127783283515,2.03854394315597,-0.0998364818345239,2.24851659980241,0.0764593272245375,7.96669466366002,89,0.567873046343583,7.27468261932673,-3.79864628850948,3.59897332484043,1.88273388967918,5.95982177599113,-2.34835308163693,2.14868011796788
"HR",8,4.34158975405297,2.0959571595072,-0.381484429029135,2.05721119772743,0.0210329103129369,7.33668260384415,88,0.893740226663629,7.78943928144232,-3.76559684929075,3.00262799123248,2.24563259454577,6.43754691356017,-2.43869562675656,1.67572676869829
"HR",9,3.30017259328083,2.06625960722167,-0.81802074713835,2.36583813159838,0.0288476078746465,7.83141950987882,87,-0.098824460598816,6.69916964716048,-4.70982447361768,3.07378297934098,1.23391298605916,5.3664322005025,-3.18385887873673,1.54781738446003
"HR",10,2.63521432450901,2.28313304370369,-1.78063009374821,4.29530827239172,0.137449520218507,8.58892300367965,86,-1.12053953238356,6.39096818140159,-8.84641220183259,5.28515201433616,0.352081280805317,4.9183473682127,-6.07593836613993,2.5146781786435
"HR",11,2.34110981822258,2.66589925853543,-2.06253278008179,3.52907025476182,0.0365574801699589,8.54678169050195,85,-2.04429446206821,6.72651409851336,-7.86785334916499,3.7427877890014,-0.324789440312858,5.00700907675801,-5.59160303484361,1.46653747468003
"HR",12,2.30878334433137,2.79652988521917,-1.35574411698878,3.49249756236053,0.0681694886400388,8.6240900900279,84,-2.29150831685416,6.9090750055169,-7.10090260707185,4.38941437309428,-0.4877465408878,5.10531322955053,-4.84824167934931,2.13675344537174
"ME",0,2.47420982247801,1.14228605399684,-1.50765270730196,1.28336607064321,0.0774128810595602,2507466488810142460734322161745920,40,0.595149263653202,4.35327038130281,-3.61878989351004,0.603484478906124,1.33192376848117,3.61649587647485,-2.79101877794517,-0.224286636658748
"ME",1,6.83895444097345,8.88220865324161,1.2749926801963,14.2465789599634,0.499389959720486,5.11458084062271,39,-7.77227879360899,21.4501876755559,-22.1606297089435,24.7106150693361,-2.04325421226815,15.7211630942151,-12.9715862797671,15.5215716401597
"ME",2,3.08461823654654,2.86457379403006,2.20732149666278,1.55272216984115,0.687160702591874,5.61940175235992,38,-1.62760565463291,7.796842127726,-0.346906472725919,4.76154946605148,0.220044442516484,5.94919203057661,0.654599326821626,3.76004366650394
